Geo_FIPS;TotalPop90;TotalHH90;White90;Black90;Native90;Asian90;Other90;HUnits90;RHUnits90;R0k90;R0k0p90;R0k1p90;R0k2p90;R0k3p90;R0k4p90;R0kNCp90;R10k90;R10k0p90;R10k1p90;R10k2p90;R10k3p90;R10k4p90;R10kNCp90;R20k90;R20k0p90;R20k1p90;R20k2p90;R20k3p90;R20k4p90;R20kNCp90;R35kp90;R35k0p90;R35k1p90;R35k2p90;R35k3p90;R35k4p90;R35kNCp90;R50kp90;R50k0p90;R50k1p90;R50k2p90;R50k3p90;R50k4p90;R50kNCp90;OHUnits90;O0k90;O0k0p90;O0k1p90;O0k2p90;O0k3p90;O0k4p90;O0kNCp90;O10k90;O10k0p90;O10k1p90;O10k2p90;O10k3p90;O10k4p90;O10kNCp90;O20k90;O20k0p90;O20k1p90;O20k2p90;O20k3p90;O20k4p90;O20kNCp90;O35kp90;O35k0p90;O35k1p90;O35k2p90;O35k3p90;O35k4p90;O35kNCp90;O50kp90;O50k0p90;O50k1p90;O50k2p90;O50k3p90;O50k4p90;O50kNCp90
53049950100;1559;618;1537;0;22;0;0;595;77;25;0;0;0;0;13;12;8;2;0;0;0;0;6;12;7;0;0;0;0;5;15;15;0;0;0;0;0;17;17;0;0;0;0;0;238;38;19;0;0;0;12;7;52;36;9;0;0;7;0;59;54;5;0;0;0;0;15;11;0;4;0;0;0;74;69;5;0;0;0;0
53049950200;4477;1756;3977;13;119;270;98;1958;531;214;30;25;11;7;127;14;145;17;36;26;21;38;7;115;78;19;14;0;0;4;29;29;0;0;0;0;0;28;28;0;0;0;0;0;933;226;67;44;23;14;78;0;254;176;29;23;7;19;0;179;124;35;12;8;0;0;174;161;13;0;0;0;0;100;94;6;0;0;0;0
53049950300;3568;1460;3161;0;252;155;0;2228;386;185;15;0;12;19;129;10;70;6;7;11;17;22;7;114;106;0;7;0;0;1;6;6;0;0;0;0;0;11;8;0;0;0;0;3;813;197;45;34;21;29;68;0;170;122;22;7;6;13;0;203;165;16;11;11;0;0;92;81;11;0;0;0;0;151;136;12;3;0;0;0
53049950400;2100;787;1877;71;77;31;44;1011;171;50;0;0;10;0;8;32;40;7;17;9;0;7;0;74;45;0;8;7;0;14;0;0;0;0;0;0;0;7;7;0;0;0;0;0;309;16;0;0;0;9;7;0;56;56;0;0;0;0;0;63;37;26;0;0;0;0;48;25;10;0;13;0;0;126;126;0;0;0;0;0
53049950500;2111;878;2056;14;27;2;12;1360;281;73;7;0;6;4;52;4;93;7;7;23;14;37;5;91;57;13;6;3;0;12;11;11;0;0;0;0;0;13;13;0;0;0;0;0;406;59;10;9;10;0;30;0;100;68;3;0;9;20;0;108;58;19;7;18;6;0;52;46;6;0;0;0;0;87;75;12;0;0;0;0
53049950600;1305;610;1272;0;15;8;10;1007;259;128;3;6;29;5;79;6;57;10;17;16;5;8;1;58;35;19;2;0;0;2;6;6;0;0;0;0;0;10;9;0;0;0;0;1;202;46;2;4;6;3;24;7;41;18;5;6;2;10;0;52;40;4;3;0;5;0;27;19;4;4;0;0;0;36;33;3;0;0;0;0
53049950700;2053;966;2023;0;25;0;5;2122;198;66;0;11;0;0;35;20;54;6;17;3;7;16;5;57;44;13;0;0;0;0;15;15;0;0;0;0;0;6;6;0;0;0;0;0;412;61;19;9;0;0;33;0;144;115;8;17;0;4;0;118;100;0;11;7;0;0;45;32;0;13;0;0;0;44;39;0;0;0;5;0
53049950800;1709;828;1664;0;27;12;6;2123;192;56;0;0;0;9;25;22;63;0;19;5;7;22;10;50;37;3;0;0;0;10;23;23;0;0;0;0;0;0;0;0;0;0;0;0;351;64;31;12;0;0;21;0;104;58;8;11;7;20;0;90;78;6;0;6;0;0;47;20;19;0;8;0;0;46;34;12;0;0;0;0
53049951300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53051970100;1933;773;1893;5;24;6;5;1024;196;50;0;2;10;6;25;7;60;23;15;4;5;2;11;53;43;2;0;0;0;8;26;25;0;0;0;0;1;7;6;0;0;0;0;1;309;57;27;5;6;0;15;4;92;67;6;2;11;6;0;76;58;7;4;5;2;0;58;55;3;0;0;0;0;26;26;0;0;0;0;0
53051970200;2089;764;1974;8;100;6;1;1372;113;54;0;2;3;2;28;19;21;2;4;4;8;3;0;24;14;2;2;0;0;6;10;10;0;0;0;0;0;4;4;0;0;0;0;0;212;39;14;2;0;5;13;5;53;40;6;0;0;7;0;59;46;3;6;0;4;0;42;35;2;3;2;0;0;19;19;0;0;0;0;0
53051970300;1967;785;1936;0;21;5;5;882;317;169;10;16;29;14;94;6;82;14;11;16;18;21;2;43;31;12;0;0;0;0;11;11;0;0;0;0;0;12;12;0;0;0;0;0;361;56;23;7;6;0;13;7;103;72;15;2;4;10;0;108;79;17;7;3;2;0;59;44;13;2;0;0;0;35;33;2;0;0;0;0
53051970400;1578;543;1566;0;0;12;0;1163;75;23;0;6;0;0;7;10;23;0;5;0;7;0;11;14;0;14;0;0;0;0;7;7;0;0;0;0;0;8;8;0;0;0;0;0;142;31;11;8;0;12;0;0;26;7;0;8;0;11;0;32;32;0;0;0;0;0;24;15;9;0;0;0;0;29;29;0;0;0;0;0
53051970500;1348;495;1328;11;0;0;9;963;82;59;0;0;0;0;49;10;13;6;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;156;7;0;0;0;0;7;0;75;46;8;8;0;13;0;27;27;0;0;0;0;0;15;15;0;0;0;0;0;32;32;0;0;0;0;0
53053060101;4063;1530;3758;64;27;195;19;1698;321;18;0;0;0;0;18;0;39;0;0;0;6;33;0;95;5;8;40;25;14;3;107;67;26;8;4;2;0;62;62;0;0;0;0;0;1149;49;0;9;0;3;30;7;65;12;7;11;9;26;0;112;34;16;13;12;37;0;250;73;47;58;38;34;0;673;376;164;72;42;19;0
53053060102;4293;1375;3757;193;54;251;38;1401;261;9;0;0;0;0;9;0;26;0;0;2;3;17;4;111;9;10;37;18;37;0;70;27;27;11;2;0;3;45;39;6;0;0;0;0;1049;28;0;0;0;2;26;0;59;14;19;3;0;23;0;199;30;18;51;54;46;0;377;136;143;70;26;2;0;386;308;72;6;0;0;0
53053060200;274;131;235;0;30;9;0;133;40;11;0;3;0;0;8;0;7;0;4;0;0;3;0;14;6;0;0;0;0;8;8;5;3;0;0;0;0;0;0;0;0;0;0;0;17;2;0;0;0;0;2;0;4;4;0;0;0;0;0;9;4;4;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
53053060299;254;0;239;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53053060300;3144;1138;2881;139;39;59;26;1218;280;41;0;0;0;0;41;0;94;0;0;5;14;65;10;48;10;16;17;0;0;5;73;42;18;0;0;13;0;24;24;0;0;0;0;0;828;77;12;7;0;13;45;0;88;27;9;12;0;40;0;238;80;54;77;10;17;0;178;129;43;0;6;0;0;247;212;35;0;0;0;0
53053060400;3991;1686;3785;106;31;41;28;1699;294;43;0;0;15;0;28;0;89;8;0;16;10;47;8;102;30;48;12;12;0;0;26;26;0;0;0;0;0;34;34;0;0;0;0;0;1277;54;8;8;0;5;28;5;231;74;74;9;7;67;0;311;175;32;33;38;33;0;292;175;52;50;11;4;0;389;282;55;21;22;9;0
53053060500;4064;1642;3900;66;10;27;61;1723;358;72;0;6;0;7;42;17;98;12;25;12;12;32;5;85;27;13;5;40;0;0;77;60;17;0;0;0;0;26;26;0;0;0;0;0;1172;50;0;17;0;0;33;0;149;44;42;5;7;51;0;219;151;17;13;17;21;0;242;118;80;14;17;13;0;512;360;70;61;12;9;0
53053060600;5527;2677;5037;254;32;186;18;2854;1535;460;8;16;32;35;334;35;447;60;103;70;91;123;0;340;184;95;61;0;0;0;188;154;22;0;0;12;0;100;100;0;0;0;0;0;951;64;0;0;4;9;51;0;53;19;7;8;7;12;0;230;132;19;11;52;16;0;224;151;43;13;0;17;0;380;300;73;7;0;0;0
53053060700;7236;2368;6699;193;71;214;59;2449;927;281;0;9;9;11;241;11;207;9;29;61;22;77;9;254;118;54;39;28;15;0;145;90;33;16;0;6;0;40;40;0;0;0;0;0;1306;130;21;21;27;0;61;0;215;102;8;9;28;68;0;288;104;74;49;31;30;0;361;296;39;16;0;10;0;312;269;36;7;0;0;0
53053060800;5268;2202;4962;94;59;115;38;2262;379;95;0;0;0;0;75;20;51;10;0;11;0;19;11;124;31;32;26;29;6;0;102;84;0;18;0;0;0;7;7;0;0;0;0;0;1694;151;12;31;11;5;74;18;230;109;31;18;31;41;0;569;248;94;90;92;45;0;396;279;103;14;0;0;0;348;304;44;0;0;0;0
53053060901;8364;3480;7215;651;41;409;48;3656;1520;437;78;48;27;29;245;10;367;36;34;90;61;146;0;442;137;135;64;46;51;9;178;109;39;12;0;10;8;96;96;0;0;0;0;0;1875;111;0;30;16;9;56;0;210;72;25;27;17;69;0;450;223;73;81;36;37;0;495;233;144;74;30;14;0;609;539;53;0;10;7;0
53053060902;8857;3806;7702;644;69;392;50;4019;1566;504;25;10;17;9;404;39;438;0;121;53;96;168;0;392;164;88;69;42;29;0;143;134;0;0;0;9;0;89;82;7;0;0;0;0;1960;34;0;0;0;6;28;0;158;75;20;29;13;21;0;457;241;35;71;31;79;0;535;222;144;107;41;21;0;776;638;72;36;8;22;0
53053061000;7323;3392;6384;527;64;262;86;3643;1833;503;42;63;8;14;341;35;456;19;48;101;100;176;12;587;216;219;84;21;47;0;232;155;0;19;10;48;0;55;55;0;0;0;0;0;1296;98;31;15;21;0;31;0;131;30;25;38;0;38;0;292;176;42;48;15;11;0;282;189;46;23;24;0;0;493;381;96;16;0;0;0
53053061100;6020;2633;5192;499;67;179;83;2761;1143;338;0;16;14;12;284;12;312;24;21;56;48;157;6;255;86;97;40;9;23;0;182;86;65;18;13;0;0;56;43;9;4;0;0;0;1418;153;10;26;15;7;83;12;202;104;36;18;10;34;0;392;227;33;46;61;25;0;371;269;54;37;11;0;0;300;273;27;0;0;0;0
53053061200;5059;2077;3767;928;101;154;109;2200;967;321;10;0;49;27;217;18;259;23;0;37;53;146;0;307;87;92;88;8;32;0;69;58;11;0;0;0;0;11;11;0;0;0;0;0;1013;149;14;22;27;0;78;8;125;31;23;17;9;45;0;336;152;45;53;39;47;0;185;143;25;10;7;0;0;218;200;10;0;0;0;8
53053061300;4598;1730;2198;1737;242;354;67;2014;1030;373;0;23;12;12;285;41;330;32;62;52;25;159;0;188;90;67;14;0;17;0;79;74;0;0;0;0;5;60;60;0;0;0;0;0;581;115;19;9;0;28;39;20;154;52;0;27;9;66;0;191;82;47;23;19;20;0;85;58;11;16;0;0;0;36;30;6;0;0;0;0
53053061400;3727;1131;1734;988;132;655;218;1503;1058;575;11;9;60;31;429;35;279;57;97;7;50;68;0;146;113;9;7;12;0;5;34;34;0;0;0;0;0;24;15;0;0;0;0;9;86;40;8;0;0;0;32;0;14;0;7;0;0;7;0;14;6;8;0;0;0;0;5;5;0;0;0;0;0;13;13;0;0;0;0;0
53053061500;4346;2786;3752;336;90;134;34;3254;2647;971;26;9;57;20;768;91;822;137;156;194;107;219;9;480;297;82;60;24;10;7;248;206;19;0;0;9;14;126;116;0;0;0;0;10;90;18;0;0;0;9;9;0;9;9;0;0;0;0;0;13;13;0;0;0;0;0;36;25;5;0;0;6;0;14;14;0;0;0;0;0
53053061601;1102;819;896;125;38;25;18;1026;813;574;14;71;127;33;300;29;165;60;22;55;19;9;0;51;36;8;7;0;0;0;23;18;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53053061602;734;259;571;100;27;22;14;390;204;86;0;8;9;0;63;6;60;11;27;22;0;0;0;46;28;6;12;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;5;5;0;0;0;0;0;14;9;5;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0
53053061700;4115;1453;1655;1670;18;730;42;1724;849;377;12;0;49;71;218;27;241;12;38;7;85;94;5;171;57;40;31;26;17;0;52;24;28;0;0;0;0;8;8;0;0;0;0;0;556;130;8;10;24;34;54;0;133;72;22;0;8;31;0;183;122;28;16;11;6;0;82;68;0;6;0;8;0;28;28;0;0;0;0;0
53053061800;2973;1089;2315;351;61;141;105;1185;601;194;0;14;0;6;144;30;171;0;44;27;16;84;0;151;43;59;24;16;0;9;79;67;5;0;7;0;0;6;6;0;0;0;0;0;473;57;7;6;0;7;37;0;158;100;0;16;8;34;0;116;94;8;0;8;6;0;115;80;8;20;7;0;0;27;27;0;0;0;0;0
53053061900;2025;744;1544;244;97;125;15;789;399;165;6;7;39;13;84;16;134;12;16;29;11;66;0;66;40;4;17;0;5;0;26;26;0;0;0;0;0;8;8;0;0;0;0;0;321;52;6;0;7;0;39;0;75;37;11;5;5;17;0;81;61;0;15;0;5;0;64;34;24;6;0;0;0;49;49;0;0;0;0;0
53053062000;4215;1585;3114;446;226;396;33;1695;800;241;7;8;45;16;160;5;264;30;36;64;31;99;4;184;94;37;19;18;0;16;69;49;20;0;0;0;0;42;42;0;0;0;0;0;757;87;14;7;13;2;44;7;155;64;13;12;13;53;0;245;130;55;36;11;13;0;139;120;10;4;5;0;0;131;121;10;0;0;0;0
53053062100;2947;935;1643;643;330;256;75;1041;409;127;0;0;0;15;105;7;86;0;15;15;15;36;5;109;42;21;13;21;12;0;69;63;3;0;0;0;3;18;18;0;0;0;0;0;510;89;14;2;10;2;51;10;91;33;10;9;8;31;0;177;101;33;24;9;10;0;76;62;14;0;0;0;0;77;74;3;0;0;0;0
53053062200;3010;831;586;537;101;1658;128;859;812;574;44;117;162;44;192;15;191;77;55;52;3;4;0;43;39;2;0;2;0;0;2;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53053062300;4167;1442;2906;673;143;313;132;1529;487;105;5;0;0;0;86;14;121;5;0;4;34;73;5;137;42;52;38;5;0;0;89;68;21;0;0;0;0;35;35;0;0;0;0;0;919;165;28;24;2;15;82;14;151;57;14;15;18;47;0;300;141;75;40;27;17;0;203;165;38;0;0;0;0;100;95;5;0;0;0;0
53053062400;5285;2050;4649;291;163;182;0;2135;632;151;0;5;0;12;134;0;128;0;0;27;21;80;0;237;74;79;66;18;0;0;91;75;9;7;0;0;0;25;19;0;0;0;0;6;1363;116;18;30;17;0;51;0;347;158;36;35;9;109;0;382;143;66;82;64;27;0;317;284;33;0;0;0;0;201;192;9;0;0;0;0
53053062500;7290;2678;5766;695;186;544;99;2867;1028;305;0;0;19;18;241;27;302;6;33;63;26;158;16;233;95;17;73;48;0;0;126;105;21;0;0;0;0;62;49;0;0;0;0;13;1608;147;7;14;0;20;101;5;314;159;44;28;13;70;0;584;263;127;69;72;53;0;339;203;111;25;0;0;0;224;218;6;0;0;0;0
53053062600;1673;663;1418;116;38;95;6;682;359;133;0;0;0;5;128;0;122;16;17;24;7;58;0;39;22;12;5;0;0;0;55;52;3;0;0;0;0;10;10;0;0;0;0;0;263;15;0;6;4;0;5;0;57;41;0;4;0;12;0;110;72;0;21;6;11;0;43;33;3;7;0;0;0;38;38;0;0;0;0;0
53053062700;1107;469;812;205;27;34;29;580;394;156;0;6;5;0;140;5;143;9;26;30;14;57;7;57;20;32;5;0;0;0;38;38;0;0;0;0;0;0;0;0;0;0;0;0;127;28;5;5;0;0;18;0;25;9;6;7;3;0;0;18;8;6;0;4;0;0;42;27;15;0;0;0;0;14;10;4;0;0;0;0
53053062801;5515;2440;4160;1005;26;231;93;2659;2142;400;9;0;0;28;313;50;577;7;15;122;127;298;8;659;226;149;217;20;41;6;330;264;20;25;12;9;0;176;157;0;19;0;0;0;304;47;0;0;0;9;38;0;44;29;0;15;0;0;0;147;95;20;8;0;24;0;41;19;5;17;0;0;0;25;25;0;0;0;0;0
53053062802;4134;1474;3120;582;87;310;35;1560;675;165;23;0;6;0;136;0;202;14;10;10;61;107;0;227;102;68;38;14;5;0;66;52;14;0;0;0;0;15;15;0;0;0;0;0;735;84;9;0;8;19;48;0;109;47;0;12;18;32;0;261;93;68;28;49;23;0;168;128;29;5;6;0;0;113;105;8;0;0;0;0
53053062900;5789;2367;4824;529;127;275;34;2540;1247;308;45;35;17;14;175;22;411;20;70;76;60;163;22;325;160;76;51;30;8;0;156;147;0;0;0;9;0;47;47;0;0;0;0;0;1033;144;14;30;9;17;74;0;197;99;64;8;10;16;0;323;179;41;37;29;37;0;231;189;25;17;0;0;0;138;138;0;0;0;0;0
53053063000;3157;1242;2565;313;49;169;61;1284;539;78;0;0;0;0;73;5;156;6;0;31;66;53;0;216;87;79;36;9;0;5;62;59;3;0;0;0;0;27;27;0;0;0;0;0;683;93;15;6;8;0;64;0;116;54;8;0;8;46;0;204;84;61;50;9;0;0;171;120;45;6;0;0;0;99;99;0;0;0;0;0
53053063100;4022;1499;3302;317;98;271;34;1568;333;77;0;4;5;4;64;0;75;7;6;14;0;44;4;132;22;61;21;4;18;6;46;41;0;5;0;0;0;3;3;0;0;0;0;0;1129;141;14;24;16;7;80;0;179;72;50;8;17;32;0;407;244;49;36;47;31;0;198;147;24;21;6;0;0;204;194;6;4;0;0;0
53053063200;4712;1782;4117;281;50;239;25;1840;457;68;0;0;3;0;62;3;141;3;9;21;19;83;6;135;41;32;37;6;19;0;60;53;7;0;0;0;0;53;53;0;0;0;0;0;1222;146;11;20;18;9;88;0;215;114;33;16;24;28;0;345;190;30;36;37;52;0;323;211;70;37;0;5;0;193;179;8;6;0;0;0
53053063300;5861;1861;3485;1435;141;655;145;1966;587;135;1;13;2;8;101;10;150;14;16;13;8;93;6;190;40;80;19;35;12;4;84;72;3;3;4;0;2;28;28;0;0;0;0;0;1205;118;0;12;15;10;75;6;238;90;0;17;12;119;0;414;155;79;52;28;100;0;236;124;78;29;0;5;0;199;180;12;0;7;0;0
53053063400;6476;2465;5308;511;133;488;36;2594;975;269;9;8;10;0;234;8;339;16;18;40;90;168;7;215;93;48;27;20;22;5;74;42;9;18;0;0;5;78;78;0;0;0;0;0;1460;165;22;14;37;10;60;22;237;73;68;10;22;64;0;413;243;86;56;13;15;0;437;307;60;70;0;0;0;208;189;19;0;0;0;0
53053063500;7631;2695;4752;1346;69;1311;153;2863;1006;190;0;0;16;15;150;9;373;8;25;61;83;190;6;329;94;79;141;8;7;0;81;74;0;7;0;0;0;33;27;0;0;0;0;6;1589;119;0;15;0;14;59;31;322;151;17;21;52;81;0;407;112;53;76;39;127;0;433;233;101;85;7;7;0;308;264;31;13;0;0;0
53053070100;2093;679;1978;8;70;30;7;1134;150;0;0;0;0;0;0;0;46;7;19;0;0;8;12;72;41;12;19;0;0;0;14;14;0;0;0;0;0;18;18;0;0;0;0;0;264;9;0;0;0;0;9;0;19;8;0;0;0;11;0;72;38;7;7;3;17;0;41;26;11;0;4;0;0;123;83;36;0;4;0;0
53053070201;5949;2027;5799;28;72;8;42;2158;299;28;0;0;0;0;24;4;73;0;8;18;0;44;3;120;25;23;42;8;9;13;50;32;10;0;0;0;8;28;22;3;0;0;0;3;607;15;0;0;2;0;13;0;32;5;7;0;0;20;0;120;17;3;31;33;36;0;257;76;83;66;22;10;0;183;117;46;20;0;0;0
53053070202;9281;3019;9033;78;59;71;40;3039;576;100;0;2;4;1;83;10;79;23;1;16;0;29;10;222;95;44;54;7;10;12;101;77;15;7;0;2;0;74;74;0;0;0;0;0;1354;85;2;14;10;11;48;0;256;104;47;32;20;53;0;357;177;70;56;28;26;0;352;192;67;52;29;12;0;304;282;22;0;0;0;0
53053070301;6262;2071;6149;0;51;60;2;2161;151;25;0;0;0;0;11;14;35;0;0;0;14;21;0;48;12;20;0;0;8;8;22;7;7;8;0;0;0;21;15;6;0;0;0;0;1500;25;0;0;0;0;11;14;70;0;0;0;9;61;0;230;104;18;8;34;66;0;274;105;41;98;11;19;0;901;486;204;87;66;58;0
53053070303;6071;1924;5921;14;39;55;42;1973;264;41;0;0;0;0;28;13;27;0;0;7;16;0;4;111;9;63;18;10;0;11;50;18;32;0;0;0;0;35;29;6;0;0;0;0;1396;52;0;0;0;0;38;14;78;4;26;6;7;35;0;223;61;44;35;28;55;0;501;131;156;107;62;45;0;542;339;114;50;31;8;0
53053070304;5896;1991;5731;8;52;96;9;2048;290;59;0;0;0;0;47;12;41;0;0;0;10;31;0;84;29;5;39;0;11;0;62;39;0;23;0;0;0;44;44;0;0;0;0;0;1175;17;0;0;0;0;17;0;96;16;0;7;0;73;0;274;50;39;75;42;68;0;316;127;118;48;23;0;0;472;359;47;52;0;14;0
53053070305;3818;1238;3613;68;93;28;16;1299;249;41;0;0;0;0;41;0;69;0;8;0;21;40;0;76;7;18;23;28;0;0;45;26;19;0;0;0;0;18;7;11;0;0;0;0;448;10;0;0;3;0;7;0;27;6;0;0;0;21;0;114;7;13;13;36;45;0;168;74;36;28;23;7;0;129;61;63;5;0;0;0
53053070400;4487;1669;4320;0;48;69;50;1725;361;96;0;5;2;3;75;11;63;0;13;19;4;18;9;101;43;25;8;17;5;3;81;55;16;1;9;0;0;20;15;0;0;0;0;5;688;48;5;8;8;0;24;3;106;43;4;15;10;34;0;211;99;31;29;21;31;0;189;125;36;14;7;7;0;134;108;24;2;0;0;0
53053070500;3256;1481;3126;22;26;43;39;1548;408;101;0;0;0;4;87;10;86;4;23;31;6;16;6;134;65;44;21;0;4;0;75;65;4;0;0;3;3;12;10;0;0;0;0;2;397;33;3;3;10;8;6;3;97;59;2;15;6;15;0;96;52;14;19;5;6;0;90;35;23;19;0;13;0;81;74;7;0;0;0;0
53053070600;694;214;630;0;0;64;0;234;80;0;0;0;0;0;0;0;24;0;0;9;8;7;0;10;0;0;8;0;0;2;46;26;0;9;11;0;0;0;0;0;0;0;0;0;88;8;0;8;0;0;0;0;8;8;0;0;0;0;0;35;22;6;0;7;0;0;6;6;0;0;0;0;0;31;24;7;0;0;0;0
53053070701;6214;2271;6047;21;21;118;7;2314;497;82;0;0;0;0;76;6;71;0;0;9;32;26;4;191;45;56;37;21;24;8;71;71;0;0;0;0;0;82;71;11;0;0;0;0;1582;55;0;9;9;21;16;0;197;117;8;19;34;19;0;278;145;40;38;11;44;0;382;232;36;48;29;37;0;670;485;123;27;17;18;0
53053070702;6984;2760;6658;47;144;100;35;2810;956;146;3;0;0;3;105;35;191;23;3;22;33;110;0;248;86;81;62;12;0;7;240;164;49;18;0;0;9;131;126;3;0;0;0;2;1474;55;3;10;0;5;30;7;133;53;35;10;7;28;0;389;236;26;36;40;51;0;323;214;28;56;25;0;0;574;439;96;31;8;0;0
53053070800;2034;842;1952;10;19;38;15;888;206;17;0;1;0;0;4;12;27;2;2;3;2;12;6;77;19;28;14;7;9;0;44;22;15;2;5;0;0;41;33;1;4;0;0;3;597;34;0;2;4;5;18;5;60;29;7;5;2;17;0;108;31;21;21;8;27;0;102;53;19;13;5;12;0;293;179;68;25;18;3;0
53053070900;5650;2459;4964;166;213;212;95;2890;1373;139;4;0;8;0;118;9;343;7;23;79;69;141;24;502;189;159;93;32;7;22;289;242;29;7;0;0;11;100;100;0;0;0;0;0;816;56;6;16;5;5;22;2;78;59;4;0;6;9;0;209;139;12;23;15;20;0;205;105;53;34;3;10;0;268;206;27;29;6;0;0
53053071000;6059;2201;5766;66;115;79;33;2239;339;30;0;0;0;0;24;6;76;4;6;9;19;38;0;125;31;43;39;9;3;0;83;74;9;0;0;0;0;25;22;0;0;0;0;3;1450;95;9;3;16;15;50;2;182;79;20;13;16;54;0;310;117;46;49;28;70;0;312;166;68;42;31;5;0;551;464;79;6;2;0;0
53053071100;2271;959;2192;17;12;0;50;938;244;55;0;5;0;0;50;0;49;4;6;0;14;25;0;77;20;30;23;0;0;4;58;51;7;0;0;0;0;5;5;0;0;0;0;0;416;40;5;6;0;6;17;6;43;30;5;0;0;8;0;121;80;6;22;0;13;0;86;76;0;0;0;10;0;126;106;20;0;0;0;0
53053071202;6778;2376;6398;109;79;187;5;2496;425;73;0;0;11;0;62;0;117;0;16;10;0;70;21;103;42;25;31;0;5;0;69;60;0;5;0;0;4;63;60;3;0;0;0;0;1583;29;15;0;0;0;14;0;134;61;0;0;44;29;0;303;155;35;30;38;45;0;376;148;86;96;46;0;0;741;608;117;8;0;8;0
53053071203;7073;2752;6647;146;34;177;69;3070;1318;112;0;0;0;0;104;8;341;11;31;98;66;135;0;414;103;151;102;45;13;0;236;212;18;6;0;0;0;215;210;5;0;0;0;0;883;30;0;9;0;0;21;0;101;33;7;9;0;52;0;127;45;17;42;15;8;0;302;81;108;81;18;14;0;323;246;68;0;9;0;0
53053071204;7081;2181;6683;94;10;262;32;2171;279;0;0;0;0;0;0;0;58;0;9;0;16;33;0;84;9;26;7;8;34;0;71;37;8;26;0;0;0;66;25;24;5;0;0;12;1632;34;0;0;0;0;34;0;59;24;0;7;7;21;0;188;24;18;35;58;53;0;376;96;90;110;32;48;0;975;529;230;135;25;56;0
53053071302;6407;2333;6019;131;51;152;54;2324;375;32;0;0;0;0;9;23;94;10;7;14;18;36;9;164;53;31;24;39;8;9;52;42;10;0;0;0;0;33;24;9;0;0;0;0;1463;39;0;9;0;0;30;0;205;98;28;0;0;79;0;352;174;37;67;35;39;0;359;203;59;55;27;15;0;508;394;79;29;0;6;0
53053071303;7257;2471;6930;81;37;144;65;2429;437;35;0;5;0;0;30;0;64;9;0;6;19;24;6;167;31;64;19;26;15;12;105;69;29;0;0;0;7;66;56;10;0;0;0;0;1660;30;0;0;0;0;30;0;108;38;0;9;7;54;0;405;124;51;59;84;87;0;471;277;74;68;28;24;0;646;413;168;38;17;10;0
53053071304;3004;1112;2934;23;4;9;34;1151;411;20;0;0;0;0;20;0;133;0;0;0;20;96;17;122;36;36;50;0;0;0;113;113;0;0;0;0;0;23;23;0;0;0;0;0;529;24;0;0;0;0;24;0;35;21;14;0;0;0;0;92;40;8;16;0;28;0;164;55;36;49;18;6;0;214;154;38;15;0;7;0
53053071401;5631;1839;5033;210;16;296;76;1966;384;54;0;0;0;0;46;8;54;0;0;0;14;40;0;143;38;25;43;6;24;7;92;55;19;8;0;0;10;41;41;0;0;0;0;0;1100;44;0;0;0;6;24;14;92;32;18;0;0;42;0;317;66;41;88;66;56;0;337;182;79;45;22;9;0;310;220;49;27;6;8;0
53053071403;3590;1383;3104;175;59;217;35;1482;534;109;7;0;0;7;95;0;178;14;13;25;54;72;0;167;58;51;47;8;3;0;58;31;18;9;0;0;0;22;22;0;0;0;0;0;694;31;8;6;0;0;17;0;80;49;12;0;7;12;0;172;84;0;23;18;47;0;218;112;80;11;15;0;0;193;188;5;0;0;0;0
53053071404;7654;2574;5988;607;118;802;139;2661;916;197;0;0;0;0;170;27;232;23;30;37;44;98;0;294;88;124;33;29;14;6;157;111;27;19;0;0;0;36;31;5;0;0;0;0;1278;29;5;0;0;0;16;8;140;16;19;14;24;67;0;457;102;43;100;102;110;0;381;164;132;78;7;0;0;271;263;0;8;0;0;0
